ticker,name,sector,asset_type,current_price,market_cap,revenue,net_income,total_equity,net_debt,roe,net_margin,debt_ebitda,ev_ebitda,net_income_growth_yoy,pe_ratio,pb_ratio,dividend_yield,dividend_growth_yoy,score,score_label
AALR3,ALLIAR ON NM,Serv.Méd.Hospit. Análises e Diagnósticos,stock,324.0,493643000.0,1239650000.0,-80486000.0,1066930000.0,363200000.0,-0.75,-0.57,,,,,46.0,0.0,,30.0,Regular
ABCB4,ABC Brasil PN N2,Intermediários Financeiros,stock,2407.0,6272670000.0,,1006640000.0,7147590000.0,,1.41,0.0,,,0.063154,,88.0,,,58.22,Bom
ABEV3,AMBEV S/A ON,Bebidas,stock,1569.0,247332000000.0,88209600000.0,15577700000.0,90125800000.0,-16534900000.0,1.73,,,,0.023546,,,0.55,,61.03,Bom
ABYA3,ABYARA ON NM,Construção Civil,stock,491.0,515088000.0,250657000.0,-2398000.0,292060000.0,353603000.0,-0.08,-0.1,,,,,,0.0,,24.65,Fraco
ACES3,ARCELORMITTAL INOX BRASIL ON,Siderurgia e Metalurgia,stock,9527.0,7080470000.0,4182420000.0,805922000.0,3105800000.0,-643305000.0,2.59,,,,,,,0.0,,52.5,Bom
ACES4,ARCELORMITTAL INOX BRASIL PN,Siderurgia e Metalurgia,stock,9473.0,7040330000.0,4182420000.0,805922000.0,3105800000.0,-643305000.0,2.59,,,,,,,0.0,,52.5,Bom
ADHM3,ADVANCED-DH ON,,stock,156.0,25440500.0,33000.0,-6224000.0,-19776000.0,0.0,3.15,,,,,-409.0,,0.0,,44.0,Regular
ADMF3,CIABRASF ON NM,Holdings Diversificadas,stock,2000.0,116680000.0,0.0,-469787000.0,-5444000.0,-46000.0,,0.0,,,,-25.0,,0.0,,47.75,Regular
AEDU3,ANHANGUERA EDUCACIONAL PARTICIPAÇÕES SA ON NM,Diversos,stock,1835.0,8020250000.0,1936840000.0,135159000.0,2415400000.0,430570000.0,0.56,0.7,,,,,,0.0,,52.5,Bom
AELP3,AES ELPA ON,Energia Elétrica,stock,193.0,181318000.0,-2919120000.0,21369000.0,-904000.0,-9130000.0,,-0.07,,,,,,0.0,,25.2,Regular
AERI3,AERIS ON NM,Máquinas e Equipamentos,stock,242.0,150331000.0,641250000.0,-944670000.0,-836456000.0,1862420000.0,,,,,,-16.0,,0.0,,41.5,Regular
AESB3,AES BRASIL ON NM,Energia Elétrica,stock,811.0,7654000000.0,4219900000.0,-398168000.0,4565400000.0,9799760000.0,-0.87,-0.71,,,,,,0.0,,19.0,Fraco
AESL3,AES SUL DISTRIB. GAÚCHA DE ENERGIA S.A. ON,Energia Elétrica,stock,1008190.0,11346400000.0,12713700000.0,1362900000.0,6876330000.0,8568180000.0,1.98,,,,,,,0.0,,52.5,Bom
AESL4,AES SUL DISTRIB. GAÚCHA DE ENERGIA S.A. PN,Energia Elétrica,stock,1008190.0,11346400000.0,12713700000.0,1362900000.0,6876330000.0,8568180000.0,1.98,,,,,,,0.0,,52.5,Bom
AFLT3,AFLUENTE T ON,Energia Elétrica,stock,726.0,457997000.0,63986000.0,32858000.0,260421000.0,-18852000.0,1.26,,,,-0.140189,,,0.52,,59.15,Bom
AFLU3,AFLUENTE ON,Energia Elétrica,stock,515.0,96912700.0,32511000.0,10594000.0,44270000.0,-10774000.0,2.39,,,,,,,0.0,,52.5,Bom
AFLU5,AFLUENTE PNA,Energia Elétrica,stock,503.0,94654500.0,32511000.0,10594000.0,44270000.0,-10774000.0,2.39,,,,,,,0.0,,52.5,Bom
AGEI3,AGRE EMP IMOB ON NM,Construção Civil,stock,780.0,2340000000.0,0.0,0.0,1878210000.0,1621640000.0,,,,,,,,0.0,,47.5,Regular
AGEN33,Agrenco DR3,Comércio e Distribuição,stock,16.0,38833000.0,0.0,98514000.0,-1112630000.0,1224290000.0,-0.89,0.0,,,,39.0,,0.0,,22.9,Fraco
AGIN3,Agra Incorp ON NM,Construção Civil,stock,529.0,1265880000.0,697139000.0,149671000.0,1028210000.0,436243000.0,1.46,,,,,,,0.0,,52.5,Bom
AGRO3,BRASILAGRO ON NM,Agropecuária,stock,1885.0,1935580000.0,958280000.0,-14786000.0,2041050000.0,1349840000.0,-0.07,-0.15,,,-0.106127,,95.0,0.4,,37.26,Regular
AGXY3,AGROGALAXY ON NM,Agropecuária,stock,201.0,38128800.0,1751250000.0,1226880000.0,-185458000.0,947203000.0,,,,,,3.0,,0.0,,55.0,Bom
AHEB3,PARQUE ANHEMBI ON,Viagens e Lazer,stock,2400.0,205056000.0,553120000.0,49540000.0,292484000.0,-82516000.0,1.69,0.9,,,-0.153879,414.0,70.0,0.0,,51.44,Bom
AHEB5,PARQUE ANHEMBI PNA,Viagens e Lazer,stock,5800.0,495552000.0,553120000.0,49540000.0,292484000.0,-82516000.0,1.69,0.9,,,-0.153879,,,0.0,,58.94,Bom
AHEB6,PARQUE ANHEMBI PNB,Viagens e Lazer,stock,5500.0,469920000.0,553120000.0,49540000.0,292484000.0,-82516000.0,1.69,0.9,,,-0.153879,,,0.0,,58.94,Bom
ALBA3,DANA-ALBARUS S/A INDÚSTRIA E COMÉRCIO ON,,stock,215.0,0.0,729278000.0,70162000.0,354860000.0,-88192000.0,1.98,0.96,,,,,,0.0,,65.0,Bom
ALLD3,ALLIED ON NM,Comércio,stock,580.0,556577000.0,5466920000.0,342338000.0,1537550000.0,134740000.0,2.23,0.63,,,0.634834,163.0,36.0,,,67.5,Bom
ALLL3,RUMO S.A. ON,Transporte,stock,397.0,7379550000.0,14163300000.0,1040180000.0,13895300000.0,17466500000.0,0.75,0.75,,,,,53.0,0.0,,52.5,Bom
ALLL4,RUMO S.A. PN,Transporte,stock,332.0,6171310000.0,14163300000.0,1040180000.0,13895300000.0,17466500000.0,0.75,0.75,,,,,44.0,0.0,,52.5,Bom
ALOS3,ALLOS ON,Exploração de Imóveis,stock,2874.0,14490400000.0,2872970000.0,827798000.0,12964600000.0,-2155690000.0,0.64,,,,0.749143,,,0.84,,72.5,Bom
ALPA3,ALPARGATAS ON N1,"Tecidos, Vestuário e Calçados",stock,973.0,6646190000.0,4701850000.0,619256000.0,3458800000.0,479745000.0,1.79,,,,0.424778,,,,,67.5,Bom
ALPA4,ALPARGATAS PN N1,"Tecidos, Vestuário e Calçados",stock,1129.0,7711770000.0,4701850000.0,619256000.0,3458800000.0,479745000.0,1.79,,,,0.424778,,,,,67.5,Bom
ALPK3,ESTAPAR ON NM,Serviços Diversos,stock,424.0,929856000.0,1942080000.0,13533000.0,361758000.0,1257560000.0,0.37,0.1,,,,,,0.02,,62.08,Bom
ALSC3,ALIANSCE ON NM,Exploração de Imóveis,stock,2775.0,5694240000.0,531336000.0,147628000.0,2593960000.0,-541181000.0,0.57,,,,,,,0.1,,60.0,Bom
ALUP11,,,stock,3180.0,10482100000.0,4429790000.0,1114850000.0,9286800000.0,9325490000.0,1.2,,,,,,,0.34,,52.5,Bom
ALUP3,ALUPAR ON N2,Energia Elétrica,stock,1150.0,11372100000.0,4429790000.0,1114850000.0,9286800000.0,9325490000.0,1.2,,,,0.097921,,,0.31,,72.19,Bom
ALUP4,ALUPAR PN N2,Energia Elétrica,stock,1007.0,9958030000.0,4429790000.0,1114850000.0,9286800000.0,9325490000.0,1.2,,,,0.097921,,,0.36,,72.19,Bom
AMAR3,LOJAS MARISA ON NM,Comércio,stock,80.0,410813000.0,1471780000.0,-158161000.0,128818000.0,807925000.0,,-1.07,,,,-260.0,,0.0,,34.0,Regular
AMBP3,AMBIPAR ON NM,Água e Saneamento,stock,19.0,317380000.0,7243010000.0,-256625000.0,1093330000.0,6356410000.0,-2.35,-0.26,,,,-124.0,29.0,0.0,,24.0,Fraco
AMBV3,AMBEV ON,,stock,8700.0,272509000000.0,33872400000.0,10226600000.0,31105700000.0,-2400670000.0,3.29,,,,,,,0.0,,52.5,Bom
AMBV4,AMBEV PN,,stock,8680.0,271883000000.0,33872400000.0,10226600000.0,31105700000.0,-2400670000.0,3.29,,,,,,,0.0,,52.5,Bom
AMER3,AMERICANAS ON,Comércio,stock,497.0,995218000.0,12335000000.0,-104000000.0,4430000000.0,1519000000.0,-0.23,-0.08,,,,,22.0,0.0,,32.95,Regular
AMIL3,AMIL ON NM,Serv.Méd.Hospit. Análises e Diagnósticos,stock,3220.0,11809200000.0,10464300000.0,-161157000.0,1532980000.0,175634000.0,-1.05,-0.15,,,,,,0.0,,20.5,Fraco
AMOB3,AUTOMOB ON NM,Automóveis e Motocicletas,stock,1469.0,556545000.0,12948100000.0,-307011000.0,1962210000.0,2515260000.0,-1.56,-0.24,,,,-181.0,28.0,0.0,,24.15,Fraco
AMPI3,AMPLA INVEST ON,Energia Elétrica,stock,5500.0,660000000.0,2676370000.0,53200000.0,240799000.0,679019000.0,2.21,,,173.0,,,,0.0,,52.5,Bom
ANIM3,ANIMA ON NM,Diversos,stock,331.0,1336810000.0,4103980000.0,134244000.0,2388890000.0,4142850000.0,0.56,0.62,,,,,56.0,0.23,,72.5,Bom
APER3,ALPER S.A. ON,Previdência e Seguros,stock,4675.0,953279000.0,510843000.0,15479000.0,666059000.0,159615000.0,0.23,0.3,,,,,,0.0,,52.5,Bom
APTI4,ALIPERTI PN,Agropecuária,stock,350000.0,66500000.0,45666000.0,10254000.0,242103000.0,-30176000.0,0.42,,,,,,27.0,0.0,,57.5,Bom
ARCE3,BELGO ON N1,,stock,5400.0,35153600000.0,14282500000.0,2508410000.0,13495400000.0,707458000.0,1.86,,,,,,,0.0,,52.5,Bom
ARCZ3,ARACRUZ CELULOSE SA ON N1,Madeira e Papel,stock,366.0,3779150000.0,3446980000.0,-2011130000.0,1934210000.0,7426860000.0,,,,,,-188.0,,0.0,,19.0,Fraco
ARCZ6,ARACRUZ CELULOSE SA PNB N1,Madeira e Papel,stock,363.0,3748170000.0,3446980000.0,-2011130000.0,1934210000.0,7426860000.0,,,,,,-186.0,,0.0,,19.0,Fraco
ARLA3,ARTHUR LANGE ON,,stock,247.0,11016200.0,7053000.0,-6810000.0,-24319000.0,24911000.0,2.8,,,,,-162.0,,0.0,,44.0,Regular
ARLA4,ARTHUR LANGE PN,,stock,338.0,15074800.0,7053000.0,-6810000.0,-24319000.0,24911000.0,2.8,,,,,-221.0,,0.0,,44.0,Regular
ARML3,ARMAC ON NM,Diversos,stock,348.0,1205800000.0,1898900000.0,50588000.0,1277800000.0,2160190000.0,0.4,0.39,,,-0.232875,,94.0,,,60.26,Bom
ARND3,ARANDU ON NM,Programas e Serviços,stock,75.0,105744000.0,85679000.0,-438550000.0,117149000.0,-2279000.0,,,,,,-24.0,90.0,0.0,,41.5,Regular
ARPS3,DOUAT CIA TEXTIL ON,,stock,30.0,0.0,22262000.0,-2581000.0,-12690000.0,15418000.0,2.03,-1.16,,,,,,0.0,,50.0,Bom
ARTE3,KUALA S.A. ON,,stock,770.0,1216600.0,0.0,-34544000.0,-33570000.0,35518000.0,,0.0,,,,-4.0,,0.0,,47.75,Regular
ARTE4,KUALA S.A. PN,,stock,681.0,1075980.0,0.0,-34544000.0,-33570000.0,35518000.0,,0.0,,,,-3.0,,0.0,,47.75,Regular
ARTR3,ARTERIS ON,Transporte,stock,1001.0,5754540000.0,5771980000.0,358452000.0,3575260000.0,12404600000.0,1.0,0.62,,,,,,0.0,,52.5,Bom
ASAI3,ASSAI ON NM,Comércio e Distribuição,stock,850.0,11505000000.0,77393000000.0,700000000.0,5887000000.0,12008000000.0,1.19,0.09,,,-0.218312,,,0.12,,60.98,Bom
ASSM3,HOTEIS ELDORADO ON,,stock,712.0,1687440.0,-173000.0,5044000.0,-9943000.0,5330000.0,,,,195.0,,33.0,,0.0,,20.05,Fraco
ASSM4,HOTEIS ELDORADO PN,,stock,610.0,1445700.0,-173000.0,5044000.0,-9943000.0,5330000.0,,,,188.0,,29.0,,0.0,,20.65,Fraco
ASTA4,SANTISTA TÊXTIL S.A. PN,,stock,2583.0,516600000.0,792480000.0,-16778000.0,515672000.0,345070000.0,-0.33,-0.21,,,,,100.0,0.0,,19.6,Fraco
ATED3,ATOM EDUC ON,Diversos,stock,234.0,55703700.0,22488000.0,-4975000.0,16248000.0,-1453000.0,-3.06,,,,,,,0.0,,37.5,Regular
AUAU3,PETZCOBASI ON NM,Comércio,stock,336.0,2892270000.0,0.0,0.0,3091700000.0,-157932000.0,,,,,,,94.0,0.09,,55.0,Bom
AURA33,AURA 360 DR3,Mineração,stock,12880.0,27974800000.0,6177100000.0,470084000.0,1575520000.0,737288000.0,2.98,0.76,,,,,,0.08,,72.5,Bom
AURE3,AUREN ON NM,Energia Elétrica,stock,1265.0,13287300000.0,13299200000.0,-1293870000.0,11909600000.0,20284400000.0,-1.09,-0.91,,,,,,0.0,,30.0,Regular
AUTM3,AUTOMETAL ON NM,Material de Transporte,stock,1970.0,2477650000.0,3492750000.0,123852000.0,1304250000.0,527394000.0,0.95,0.43,,,,,,0.0,,52.5,Bom
AVIL3,ACOS VILLARES ON,Siderurgia e Metalurgia,stock,93.0,4598210000.0,1966690000.0,354481000.0,1106590000.0,-276135000.0,3.2,,,,,,,0.0,,52.5,Bom
AVLL3,ALPHAVILLE ON NM,Construção Civil,stock,72.0,140638000.0,571364000.0,-134549000.0,-221547000.0,573689000.0,,,,,,-105.0,,0.0,,41.5,Regular
AXIA3,AXIA ENERGIA ON N1,Energia Elétrica,stock,5467.0,159387000000.0,43579000000.0,9541180000.0,121148000000.0,45846400000.0,0.79,,,,0.35289,,,0.53,,72.5,Bom
AXIA6,AXIA ENERGIA PNB N1,Energia Elétrica,stock,6017.0,175421000000.0,43579000000.0,9541180000.0,121148000000.0,45846400000.0,0.79,,,,0.35289,,,0.53,,72.5,Bom
AZEV3,AZEVEDO & TRAVASSOS ON,Construção e Engenharia,stock,18.0,106696000.0,445960000.0,-603823000.0,112658000.0,203577000.0,,,,,,-18.0,95.0,0.0,,41.5,Regular
AZEV4,AZEVEDO & TRAVASSOS PN,Construção e Engenharia,stock,14.0,82985800.0,445960000.0,-603823000.0,112658000.0,203577000.0,,,,,,-14.0,74.0,0.0,,41.5,Regular
AZTE3,AZT ENERGIA ON,"Petróleo, Gás e Biocombustíveis",stock,26.0,93366800.0,3538000.0,-7794000.0,245544000.0,1718000.0,-0.32,,,,,,38.0,0.0,,37.5,Regular
AZUL3,AZUL ON N2,Transporte,stock,4055.0,14844900000.0,21717300000.0,4491650000.0,-3774370000.0,18554400000.0,,,,,,331.0,,0.0,,40.0,Regular
AZUL4,AZUL PN,Transporte,stock,81.0,296532000.0,21717300000.0,4491650000.0,-3774370000.0,18554400000.0,,,,,,7.0,,0.0,,47.5,Regular
AZZA3,AZZAS 2154 ON,Comércio,stock,1905.0,3933630000.0,11602500000.0,832019000.0,8005540000.0,2181010000.0,1.04,0.72,,,0.289779,473.0,49.0,,,67.5,Bom
B3SA3,B3 ON,Serviços Financeiros Diversos,stock,1670.0,84276500000.0,11121500000.0,4585620000.0,17442100000.0,-596473000.0,2.63,,,,0.027592,,,0.38,,61.64,Bom
BAHI4,BIOMA EDUC PN,Diversos,stock,8600.0,2290450000.0,333751000.0,-51336000.0,16492000.0,31460000.0,,-1.37,,,,,,0.0,,19.0,Fraco
BAHI5,BIOMA EDUC PNA,Diversos,stock,6500.0,1731160000.0,333751000.0,-51336000.0,16492000.0,31460000.0,,-1.37,,,,,,0.0,,19.0,Fraco
BALM3,BAUMER ON,Equipamentos,stock,2518.0,246764000.0,212367000.0,19264000.0,159668000.0,-47955000.0,1.21,,,,0.468437,,,,,67.5,Bom
BALM4,BAUMER PN,Equipamentos,stock,1820.0,178360000.0,212367000.0,19264000.0,159668000.0,-47955000.0,1.21,,,,0.468437,,,,,67.5,Bom
BAUH4,EXCELSIOR PN,Alimentos Processados,stock,9390.0,490346000.0,0.0,0.0,148175000.0,-77542000.0,,,,,,,,0.12,,55.0,Bom
BAZA3,BANCO DA AMAZONIA S.A. ON,Intermediários Financeiros,stock,8225.0,4610770000.0,,845498000.0,7182830000.0,,1.18,0.0,,,-0.00192,,64.0,0.0,,49.97,Regular
BBAS3,BANCO DO BRASIL S.A. ON,Intermediários Financeiros,stock,2070.0,118628000000.0,,14385800000.0,186520000000.0,,0.77,0.0,,,-0.26909,,64.0,0.4,,53.75,Bom
BBDC3,BANCO BRADESCO S.A. ON N1,Intermediários Financeiros,stock,1536.0,162693000000.0,,23777200000.0,173549000000.0,,1.37,0.0,,,0.037079,,94.0,0.89,,59.31,Bom
BBDC4,BANCO BRADESCO S.A. PN N1,Intermediários Financeiros,stock,1769.0,187373000000.0,,23777200000.0,173549000000.0,,1.37,0.0,,,0.037079,,,0.85,,59.31,Bom
BBSE3,BBSEGURIDADE ON NM,Previdência e Seguros,stock,3412.0,66240600000.0,0.0,9192500000.0,12641100000.0,0.0,,0.0,,,0.133215,,,,,53.75,Bom
BBTG12,BTG PACTUAL DR3 B,,stock,315.0,265986000.0,0.0,-2000.0,8000.0,-1000.0,-2.5,0.0,,,,,,0.0,,27.75,Regular
BCAL6,PRO METALURG PNB,,stock,28.0,20274800.0,10418000.0,-11928000.0,-290863000.0,216461000.0,0.41,,,,,-170.0,,0.0,,39.0,Regular
BDLL3,BARDELLA ON,Máquinas e Equipamentos,stock,680.0,10880000.0,40662000.0,-19073000.0,-252658000.0,174490000.0,0.75,,,,,-57.0,,0.0,,51.5,Bom
BDLL4,BARDELLA PN,Máquinas e Equipamentos,stock,370.0,5920000.0,40662000.0,-19073000.0,-252658000.0,174490000.0,0.75,,,,,-31.0,,0.0,,51.5,Bom
BECE3,BEC ON,,stock,910.0,841468000.0,,-246262000.0,96496000.0,,,0.0,,,,-342.0,,0.0,,27.75,Regular
BECE4,BEC PN,,stock,875.0,809104000.0,,-246262000.0,96496000.0,,,0.0,,,,-329.0,,0.0,,27.75,Regular
BEEF3,Minerva ON NM,Alimentos Processados,stock,440.0,4402360000.0,57043300000.0,711778000.0,1260430000.0,13690300000.0,,0.13,,,0.074933,,,0.44,,63.61,Bom
BEES3,BANESTES S/A ON,Intermediários Financeiros,stock,876.0,3044130000.0,,449596000.0,2439940000.0,,1.84,0.0,,,-0.057866,,,0.9,,56.63,Bom
BEES4,BANESTES S/A PN,Intermediários Financeiros,stock,876.0,3044130000.0,,449596000.0,2439940000.0,,1.84,0.0,,,-0.057866,,,0.9,,56.63,Bom
BELG3,BELGO ON,,stock,137550.0,895441000.0,14282500000.0,2508410000.0,13495400000.0,707458000.0,1.86,,,41.0,,36.0,7.0,0.0,,54.6,Bom
BELG4,BELGO PN,,stock,137000.0,891860000.0,14282500000.0,2508410000.0,13495400000.0,707458000.0,1.86,,,40.0,,36.0,7.0,0.0,,54.6,Bom
BEMA3,Bematech ON NM,Computadores e Equipamentos,stock,1080.0,556934000.0,430871000.0,36355000.0,457342000.0,3431000.0,0.79,0.84,,,,,,0.0,,52.5,Bom
BERG3,BERGAMO ON,,stock,3300.0,0.0,30048000.0,-9796000.0,9538000.0,27108000.0,,,,,,,,0.0,,30.0,Regular
BESP3,BANESPA ON,,stock,33000.0,12786800000.0,,1232260000.0,5183100000.0,,2.38,0.0,,,,,,0.0,,46.25,Regular
BESP4,BANESPA PN,,stock,34400.0,13329300000.0,,1232260000.0,5183100000.0,,2.38,0.0,,,,,,0.0,,46.25,Regular
BFIT3,BANCO SUDAMERIS BRASIL SA ON,,stock,98.0,3812740000.0,,206183000.0,1849420000.0,,1.11,0.0,,,,,,0.0,,46.25,Regular
BFIT4,BANCO SUDAMERIS BRASIL SA PN,,stock,93.0,3618220000.0,,206183000.0,1849420000.0,,1.11,0.0,,,,,,0.0,,46.25,Regular
BGIP3,BANESE ON,Intermediários Financeiros,stock,5330.0,1230270000.0,,160282000.0,971103000.0,,1.65,0.0,,,0.25124,,,0.58,,68.75,Bom
BGIP4,BANESE PN,Intermediários Financeiros,stock,3250.0,750165000.0,,160282000.0,971103000.0,,1.65,0.0,,,0.25124,468.0,77.0,,,56.25,Bom
BHGR3,BHG ON NM,Exploração de Imóveis,stock,1910.0,1186900000.0,328519000.0,-4361000.0,1077600000.0,112648000.0,-0.04,-0.13,,,,,,0.0,,25.0,Regular
BHIA3,CASAS BAHIA ON,Comércio,stock,167.0,1629690000.0,29622000000.0,-3644000000.0,1778000000.0,5845000000.0,,-1.23,,,,-45.0,92.0,0.0,,34.0,Regular
BICB3,BicBanco ON N1,Intermediários Financeiros,stock,800.0,2023230000.0,,-859618000.0,944626000.0,,,0.0,,,,-235.0,,0.0,,27.75,Regular
BICB4,BicBanco PN N1,Intermediários Financeiros,stock,825.0,2086460000.0,,-859618000.0,944626000.0,,,0.0,,,,-243.0,,0.0,,27.75,Regular
BIDI3,BANCO INTER ON N2,Intermediários Financeiros,stock,340.0,8818230000.0,,39104000.0,8348550000.0,,0.05,0.0,,,,,,0.0,,32.5,Regular
BIDI4,BANCO INTER PN N2,Intermediários Financeiros,stock,341.0,8844170000.0,,39104000.0,8348550000.0,,0.05,0.0,,,,,,0.0,,32.5,Regular
BIED3,BIOMA EDUC ON,Diversos,stock,777.0,206940000.0,333751000.0,-51336000.0,16492000.0,31460000.0,,-1.37,,,,-403.0,,0.0,,34.0,Regular
BIOM3,BIOMM SA ON,Medicamentos e Outros Produtos,stock,745.0,1019550000.0,322163000.0,24057000.0,323358000.0,59083000.0,0.74,0.75,,,,,,0.0,,65.0,Bom
BIOM4,BIOMM SA PN,Medicamentos e Outros Produtos,stock,868.0,1187880000.0,322163000.0,24057000.0,323358000.0,59083000.0,0.74,0.75,,,,,,0.0,,52.5,Bom
BISA3,BROOKFIELD INCORPORACOES ON NM,Construção Civil,stock,158.0,2116570000.0,1250950000.0,-1197110000.0,1788370000.0,1150820000.0,,,,,,-177.0,,0.0,,24.0,Fraco
BLAU3,BLAU ON NM,Comércio e Distribuição,stock,1012.0,2360110000.0,1764350000.0,243789000.0,2293680000.0,18104000.0,1.06,,,,-0.067169,,,0.66,,60.24,Bom
BLUT3,B TECH EQI ON,Outros,stock,514.0,26229400.0,0.0,-4662000.0,56569000.0,6748000.0,-0.82,0.0,,,,,46.0,0.0,,27.75,Regular
BLUT4,B TECH EQI PN,Outros,stock,152.0,7756560.0,0.0,-4662000.0,56569000.0,6748000.0,-0.82,0.0,,,,-166.0,14.0,0.0,,27.75,Regular
BMEB3,BANCO MERCANTIL DO BRASIL S/A ON,Intermediários Financeiros,stock,5281.0,6534130000.0,,785871000.0,2984780000.0,,2.63,0.0,,,0.554424,,,0.27,,68.75,Bom
BMEB4,BANCO MERCANTIL DO BRASIL S/A PN,Intermediários Financeiros,stock,6718.0,8312110000.0,,785871000.0,2984780000.0,,2.63,0.0,,,0.554424,,,0.24,,68.75,Bom
BMEF3,BMF ON,Serviços Financeiros Diversos,stock,1100.0,11118600000.0,0.0,0.0,2674780000.0,-1443630000.0,,,,,,,,0.0,,47.5,Regular
BMGB4,BANCO BMG PN N1,Intermediários Financeiros,stock,516.0,3345150000.0,,592889000.0,4240870000.0,,1.4,0.0,,,1.102324,,79.0,0.96,,68.75,Bom
BMIN3,BANCO MERCANTIL DE INVESTIMENTOS SA ON,Intermediários Financeiros,stock,2200.0,106150000.0,,11347000.0,145067000.0,,0.78,0.0,,,0.021301,,73.0,0.23,,56.95,Bom
BMIN4,BANCO MERCANTIL DE INVESTIMENTOS SA PN,Intermediários Financeiros,stock,1775.0,85643800.0,,11347000.0,145067000.0,,0.78,0.0,,,0.021301,,59.0,0.79,,56.95,Bom
BMKS3,MONARK ON,Viagens e Lazer,stock,37010.0,168303000.0,13369000.0,59558000.0,206657000.0,-162527000.0,2.88,,,,0.31028,283.0,81.0,,,60.0,Bom
BMOB3,BEMOBI TECH ON NM,Programas e Serviços,stock,2584.0,2212120000.0,1791790000.0,159700000.0,974187000.0,-308323000.0,1.64,0.94,,,0.223354,,,0.75,,80.0,Excelente
BMTO3,BRASMOTOR S.A ON,,stock,782.0,2239990000.0,0.0,125572000.0,1046320000.0,-917000.0,1.2,0.0,,,,,,0.0,,46.25,Regular
BMTO4,BRASMOTOR S.A PN,,stock,757.0,2168380000.0,0.0,125572000.0,1046320000.0,-917000.0,1.2,0.0,,,,,,0.0,,46.25,Regular
BNBR3,BANCO DO NORDESTE ON,Intermediários Financeiros,stock,11188.0,11042600000.0,,3230310000.0,16600600000.0,,1.95,0.0,,,0.152302,342.0,67.0,0.63,,61.25,Bom
BNBR4,BANCO DO NORDESTE PN,Intermediários Financeiros,stock,2701.0,2665890000.0,,3230310000.0,16600600000.0,,1.95,0.0,,,,83.0,16.0,0.0,,46.25,Regular
BNCA3,NOSSA CAIXA-NOSSO BANCO ON,Intermediários Financeiros,stock,7030.0,7524630000.0,,-83325000.0,3068150000.0,,-0.27,0.0,,,,,,0.0,,27.75,Regular
BOAS3,BOA VISTA ON NM,Serviços Financeiros Diversos,stock,795.0,4212250000.0,854577000.0,276820000.0,2298770000.0,-1138040000.0,1.2,,,,,,,0.0,,52.5,Bom
BOBR3,BOMBRIL SA ON,Produtos de Uso Pessoal e de Limpeza,stock,100.0,260510000.0,1692710000.0,-1584110000.0,-1583160000.0,153462000.0,,,,,,-16.0,,0.0,,41.5,Regular
BOBR4,BOMBRIL SA PN,Produtos de Uso Pessoal e de Limpeza,stock,122.0,317822000.0,1692710000.0,-1584110000.0,-1583160000.0,153462000.0,,,,,,-20.0,,0.0,,41.5,Regular
BOVH3,Bovespa Hld ON NM,Serviços Financeiros Diversos,stock,1571.0,11356600000.0,0.0,0.0,1843320000.0,-1869280000.0,,,,,,,,0.0,,47.5,Regular
BPAC11,,,stock,5450.0,212006000000.0,,17307500000.0,74510400000.0,,2.32,0.0,,,,,,0.23,,53.75,Bom
BPAC3,BTGP BANCO ON,Intermediários Financeiros,stock,2444.0,285216000000.0,,17307500000.0,74510400000.0,,2.32,0.0,,,0.266935,,,0.17,,68.75,Bom
BPAC5,BTGP BANCO PNA,Intermediários Financeiros,stock,1549.0,180769000000.0,,17307500000.0,74510400000.0,,2.32,0.0,,,0.266935,,,0.26,,68.75,Bom
BPAN4,BANCO PAN PN,Intermediários Financeiros,stock,1275.0,16180600000.0,,753744000.0,7792670000.0,,0.97,0.0,,,,,,0.0,,46.25,Regular
BPAR3,BANPARÁ S.A. ON,Intermediários Financeiros,stock,18000.0,1713960000.0,,187155000.0,2224190000.0,,0.84,0.0,,,0.159141,,77.0,0.45,,68.75,Bom
BPAT33,Patagonia DR3,Intermediários Financeiros,stock,2000.0,719145000.0,,0.0,876492000.0,,,,,,,,82.0,,,55.0,Bom
BPHA3,BRAZIL PHARMA S.A. ON NM,Comércio e Distribuição,stock,62.0,70110200.0,-3496000.0,1176490000.0,-292294000.0,74516000.0,,,,143.0,,6.0,,0.0,,32.5,Regular
BPIA3,BEP ON,Intermediários Financeiros,stock,610.0,82276800.0,,14583000.0,77395000.0,,1.88,0.0,,,,,,0.0,,46.25,Regular
BRAP3,BRADESPAR S/A ON N1,Mineração,stock,1962.0,7712560000.0,0.0,782165000.0,7823900000.0,-256000000.0,1.0,0.0,,,-0.47255,,99.0,,,48.75,Regular
BRAP4,BRADESPAR S/A PN N1,Mineração,stock,2299.0,9037300000.0,0.0,782165000.0,7823900000.0,-256000000.0,1.0,0.0,,,-0.47255,,,,,48.75,Regular
BRAV3,BRAVA ON,"Petróleo, Gás e Biocombustíveis",stock,1869.0,8682580000.0,11883700000.0,232365000.0,11410000000.0,10627400000.0,0.2,0.2,,,1.113091,,76.0,0.07,,78.75,Excelente
BRBI11,,,stock,1759.0,1846870000.0,326134000.0,169664000.0,793435000.0,-1216810000.0,2.14,,,,,,,0.78,,67.5,Bom
BRFS3,BRF Foods ON NM,Alimentos Processados,stock,1795.0,28579900000.0,64863400000.0,2799100000.0,14216800000.0,14525000000.0,1.97,0.41,,,,,,,,60.0,Bom
